Característica_1,Característica_2,Etiqueta_Real
0.9967141530112327,0.36173569882881534,1.0
1.1476885381006925,2.0230298564080256,1.0
0.26584662527666403,0.2658630430508194,1.0
2.0792128155073915,1.267434729152909,1.0
0.03052561406504789,1.0425600435859645,1.0
0.036582307187537744,0.034270246429743134,1.0
0.7419622715660341,-1.413280244657798,1.0
-1.2249178325130328,-0.062287529240972694,1.0
-0.5128311203344238,0.8142473325952739,1.0
-0.4080240755212109,-0.9123037013352915,1.0
1.965648768921554,0.27422369951346437,1.0
0.5675282046879239,-0.9247481862134568,1.0
-0.04438272452518266,0.6109225897098661,1.0
-0.6509935774223028,0.875698018345672,1.0
-0.10063868991880498,0.20830625020672322,1.0
-0.10170661222939692,2.352278184508938,1.0
0.4865027752620661,-0.5577109289559004,1.0
1.3225449121031891,-0.7208436499710222,1.0
0.7088635950047554,-1.4596701238797756,1.0
-0.8281860488984305,0.6968612358691235,1.0
1.2384665799954104,0.6713682811899705,1.0
0.38435171761175946,0.1988963044107112,1.0
-0.9785219903674274,-0.21984420839470864,1.0
0.0393612290402125,1.5571222262189157,1.0
0.8436182895684614,-1.263040155362734,1.0
0.824083969394795,0.11491771958368346,1.0
-0.17692200030595873,1.1116762888408678,1.0
1.530999522495951,1.4312801191161986,1.0
-0.33921752322263854,0.19078762414878542,1.0
0.831263431403564,1.4755451271223592,1.0
0.020825762154710048,0.31434102333618286,1.0
-0.6063349740060282,-0.6962066240806708,1.0
1.312525822394198,1.856240028570823,1.0
0.4279898784196662,1.5035328978920242,1.0
0.8616360250476341,-0.14511975460512427,1.0
0.861395605508414,2.038036566465969,1.0
0.4641739608900485,2.064643655814006,1.0
-2.1197451040897444,1.321902504375224,1.0
0.5870470682381712,0.20099264953413254,1.0
0.5917607765355023,-1.4875689146008928,1.0
0.2803281121624881,0.8571125715117465,1.0
1.977894044741516,-0.018270218273647387,1.0
-0.3084936028931876,-0.001757043584536544,1.0
1.4154021177020741,0.8287511096596845,1.0
-0.029760203767038806,1.0132674331133562,1.0
0.5970775493480404,1.4686449905328893,1.0
-0.20205309387735237,0.1723378534022318,1.0
0.10789184686784237,-0.9635149481321186,1.0
0.7961202770645761,0.7610552721798893,1.0
0.5051134566424609,0.2654128666248531,1.0
-1.9153707420504142,-0.920645322765359,-1.0
-0.8427145165267695,-1.302277269221619,-1.0
-0.6612857116660091,-0.0959491431854616,-1.0
1.3861859012105302,-0.32542218716816107,-1.0
-0.24244960927723563,-0.5744459157661672,-1.0
-2.4187712152990413,-0.5265138754492169,-1.0
-0.43976979005897354,1.9632421124852861,-1.0
-0.6923609647811225,-0.19845265766638753,-1.0
-0.5347117697052433,-1.668678037619532,-1.0
0.6428228145150205,0.25193303268677414,-1.0
0.2910319470430469,-1.409387454794739,-1.0
0.9027943109360992,-1.9018510627922809,-1.0
0.08685709380027029,1.6904556258099785,-1.0
-1.4905363251306882,-1.066297729602772,-1.0
-0.4003486349123588,-1.0034756541161993,-1.0
-2.0506634310661327,-0.43143702519397265,-1.0
-1.5623037137261049,-0.026407569364818417,-1.0
-1.4194242342338033,1.0499344050175394,-1.0
-1.2832532923362372,-0.8220615162056756,-1.0
0.31351721736966975,-1.7308643164339552,-1.0
-0.2725400653958706,0.8071427542824281,-1.0
-2.1074832345612275,-0.3153661414676958,-1.0
-0.24011720575157647,0.28182287177731036,-1.0
-1.736950710878082,-1.8204566130842763,-1.0
0.02194156561689764,-0.20301532676681394,-1.0
-0.24950714965412346,-0.1535517905030243,-1.0
-1.1800247215784907,-0.2677463028389965,-1.0
-0.20692752670131875,-1.214351418026368,-1.0
1.3657745111447566,-0.026167079088212475,-1.0
-1.6913034972026486,0.15655360863382972,-1.0
-1.4746816702273216,0.28708460374245204,-1.0
0.6585955790074041,-1.3206823183517105,-1.0
0.4633761292443218,-0.08721907306350168,-1.0
0.32206015999449,1.3967929826539474,-1.0
-0.7453881160028705,-1.2537361643574896,-1.0
-1.3895144296255233,-1.3158102849654383,-1.0
-0.5771017094141042,-0.1588480251833561,-1.0
-0.22330920066998095,0.3271832490360238,-1.0
-0.486998108122093,0.9535340771573169,-1.0
-0.7646568332379561,2.220169166589619,-1.0
0.1256673477650062,-1.3571575564162826,-1.0
-1.5708924980611123,-0.017527584756814707,-1.0
-0.7234627853258508,0.214000494092092,-1.0
-0.026762375426455154,-0.5728289126568727,-1.0
-1.346793718068405,-2.0148472246858646,-1.0
-0.9465149520670211,0.3563987943234723,-1.0
-0.285906255869796,-1.745738778711988,-1.0
-0.326819074148818,-0.11468262027116322,-1.0
-1.3838574362011329,-0.3462748940544721,-1.0
-0.4417912815540001,-1.642970297830623,-1.0
