Dim_Táctica,Dim_Acción,Etiqueta_Real,Valor_Decisión,Predicción,Multiplicador_Lagrange_Alpha,Es_Vector_Soporte
-0.9469022300962032,0.7706609715084886,1.0,1.6890030433047771,1.0,1.1748065834197243e-07,False
0.9854335033180184,0.08066761564023027,1.0,2.598159061282737,1.0,2.244991830886261e-08,False
-0.6320794633762321,-0.16001654736273194,1.0,2.7827814838982605,1.0,3.075413316804017e-08,False
-0.7961156426679096,-0.1707878872296239,1.0,2.63647491504505,1.0,3.363986347024795e-08,False
0.5854270023579096,1.1936913261539055,1.0,1.8081148626521082,1.0,1.0644860956855603e-07,False
0.35369858455081765,0.5612947704973427,1.0,2.76547078569656,1.0,3.09527400017438e-08,False
0.5817157134460984,0.2594800964502748,1.0,2.8827721396644934,1.0,2.9257725716118464e-08,False
0.6193306553297042,-1.0473412608011246,1.0,1.8839060865218922,1.0,5.837659073865094e-08,False
0.24273197861235718,-0.09004042849560141,1.0,3.0449362972396044,1.0,2.6763497993391323e-08,False
-0.6627078532117262,-0.7792812750810152,1.0,2.4249078971288345,1.0,3.779894379587172e-08,False
1.1837138207166846,0.3808923231258043,1.0,2.323444472161883,1.0,3.282328213314624e-08,False
0.4757471293713826,-0.32352134608497507,1.0,2.871824006178524,1.0,2.947751680996697e-08,False
0.8506075015253144,-1.037926281245631,1.0,1.6613318068500011,1.0,4.845156600527305e-08,False
0.32154687919597774,1.0136569414754741,1.0,2.172856359883814,1.0,4.1224378841109454e-08,False
-0.22182280483045946,0.10534048726001574,1.0,2.986741730186373,1.0,2.7736718058243297e-08,False
-0.4632699495520316,0.8375417048600224,1.0,2.1304837364771303,1.0,4.3109479782948826e-08,False
-0.23660368890035652,0.07915962142914346,1.0,2.9886753115860047,1.0,2.770370219111227e-08,False
0.21332349756928137,-0.4723863510989153,1.0,2.877926078223856,1.0,2.9339160716746118e-08,False
-0.18766913695989057,0.06458573589823406,1.0,3.0103003946625524,1.0,2.7400637137721987e-08,False
0.20533490460425244,0.42600688890833804,1.0,2.8933229768019664,1.0,2.907643289917388e-08,False
-0.426564196887353,-0.6538466529264886,1.0,2.6776031140102434,1.0,3.2784399012153363e-08,False
-0.2785314862189089,0.1577522200508795,1.0,2.943374209546358,1.0,2.8090701644900814e-08,False
-0.1413186539152752,0.5613003840572306,1.0,2.705021308203799,1.0,3.234784631520603e-08,False
-0.20590827805822137,0.13731960456979939,1.0,2.98194173708491,1.0,2.780367347685727e-08,False
-0.897071976213812,0.4623815319100791,1.0,2.175493067225697,1.0,4.5063263378316584e-08,False
0.5331425015888889,-0.6265320946230699,1.0,2.5771969404868527,1.0,3.469612138486474e-08,False
0.962196931125811,0.399396399661507,1.0,2.548975052280245,1.0,3.0358257979484514e-08,False
-0.6233199469198578,0.12468127365753355,1.0,2.7288972354483616,1.0,3.1724938959082305e-08,False
-1.0905050882866156,-0.9576085640229426,1.0,1.836075114550896,1.0,1.936272122978889e-08,False
0.13512137635079335,-0.08854677181188988,1.0,3.0609159546376374,1.0,2.6348937709800973e-08,False
-0.5759870936021061,-0.06510572395383879,1.0,2.821705222051879,1.0,2.995399334302163e-08,False
0.18861243384881884,-0.05844724310408855,1.0,3.05763146456275,1.0,2.6404530836388065e-08,False
1.5426640926208672,0.6434626614464091,1.0,1.68127434232432,1.0,1.1781760899210707e-07,False
1.4925792872939925,-0.2265346272131488,1.0,1.7877001100970553,1.0,3.877608469820573e-08,False
0.1292280325355672,-0.2509564891883566,1.0,3.0221532911125144,1.0,2.7258170235942853e-08,False
0.5793354844715023,-0.7409684296563991,1.0,2.4035953359986655,1.0,3.49402216799242e-08,False
-0.4187065459779554,1.1895654746270403,1.0,1.499864769553894,1.0,1.0898421140437452e-07,False
1.064137294830714,0.3021302120588719,1.0,2.48650744096196,1.0,3.2784510050943084e-08,False
-0.15490524620340604,-0.7882627139877825,1.0,2.6026129386706027,1.0,3.433060433575863e-08,False
-0.40273502402815375,0.4628574584206383,1.0,2.6604188276514513,1.0,3.318899844008726e-08,False
0.348195775536135,0.340948618404959,1.0,2.930930456228694,1.0,2.850208472633827e-08,False
-0.9535620703502068,0.047079244478478104,1.0,2.417397899690651,1.0,3.819615225135576e-08,False
1.5238077518034594,0.19648379629981244,1.0,1.8815383531236074,1.0,6.059325436485689e-08,False
0.8968876567802396,-0.5513111481236885,1.0,2.334488517876152,1.0,3.621026256658037e-08,False
0.0010585130954278918,0.686318159524504,1.0,2.610607116719566,1.0,3.4050668224715914e-08,False
-0.5190959195747477,0.18105270195312873,1.0,2.7856316899642795,1.0,3.062840819263111e-08,False
-0.7135300196911171,0.6438400841662972,1.0,2.17150838713511,1.0,4.466574136085843e-08,False
-0.9875489503334051,0.06827164053468701,1.0,2.365729999378355,1.0,3.997044638808883e-08,False
-1.0864963129424146,-0.19643967297416284,1.0,2.3022494127360784,1.0,4.1941232571407406e-08,False
0.46189645603289176,0.803999965602354,1.0,2.4717964460212754,1.0,3.2494785185193975e-08,False
0.9682564292241199,-0.38607389705771084,1.0,2.412910672423079,1.0,3.1435083568979294e-08,False
0.31238353097198984,-0.16875678756362983,1.0,3.0099896631037883,1.0,2.744616695978342e-08,False
-0.022513387283203956,-0.1863742263669559,1.0,3.045144334680195,1.0,2.683142646664204e-08,False
1.187978314459521,-0.9963674757425508,1.0,1.2799773283437612,1.0,1.983999680359435e-07,False
-0.9895739175413765,-0.4518123657311113,1.0,2.3720111695433586,1.0,3.992587933985312e-08,False
0.08565655315997053,-0.15858620127073556,1.0,3.0529535024474876,1.0,2.6607787122158474e-08,False
-0.012031885589924601,0.14995083854324587,1.0,3.0286749705915246,1.0,2.692990512489075e-08,False
-0.10308471164049043,0.5162390280636917,1.0,2.7656038667782648,1.0,3.1225813268784255e-08,False
-0.20824538830440545,-0.061905530226524993,1.0,3.0203510198107937,1.0,2.7272815364972004e-08,False
-0.0166815615307227,0.6573006497032716,1.0,2.6407450266487387,1.0,3.349021352381134e-08,False
