Dim_Táctica,Dim_Acción,Etiqueta_Real,Valor_Decisión,Predicción,Multiplicador_Lagrange_Alpha,Es_Vector_Soporte
-0.9469022300962032,0.7706609715084886,1.0,1.0,1.0,0.21544485886706763,True
0.9854335033180184,0.08066761564023027,1.0,2.082852010937499,1.0,9.400284483750342e-09,False
-0.6320794633762321,-0.16001654736273194,1.0,1.6998190020599824,1.0,1.4531472515322561e-08,False
-0.7961156426679096,-0.1707878872296239,1.0,1.5367901763875882,1.0,1.8910694397139862e-08,False
0.5854270023579096,1.1936913261539055,1.0,1.8520324767197376,1.0,1.194073862970447e-08,False
0.35369858455081765,0.5612947704973427,1.0,2.4642926789253305,1.0,6.9516388317673675e-09,False
0.5817157134460984,0.2594800964502748,1.0,2.3834135629025095,1.0,7.3596987771984605e-09,False
0.6193306553297042,-1.0473412608011246,1.0,1.189294633412401,1.0,5.3734932890786106e-08,False
0.24273197861235718,-0.09004042849560141,1.0,2.2436795083076104,1.0,8.189494000785481e-09,False
-0.6627078532117262,-0.7792812750810152,1.0,1.4344638407335173,1.0,2.3121046741875273e-08,False
1.1837138207166846,0.3808923231258043,1.0,1.7909394286391824,1.0,1.2878694231021838e-08,False
0.4757471293713826,-0.32352134608497507,1.0,2.1328825097917763,1.0,8.987057086214193e-09,False
0.8506075015253144,-1.037926281245631,1.0,1.1521946347942083,1.0,6.339210342640554e-08,False
0.32154687919597774,1.0136569414754741,1.0,2.2016945601838263,1.0,8.470159208076803e-09,False
-0.22182280483045946,0.10534048726001574,1.0,2.1111415998566585,1.0,9.162713309199602e-09,False
-0.4632699495520316,0.8375417048600224,1.0,1.7437274551726138,1.0,1.370703260886837e-08,False
-0.23660368890035652,0.07915962142914346,1.0,2.0907908183665365,1.0,9.333585167440703e-09,False
0.21332349756928137,-0.4723863510989153,1.0,1.9644918648256608,1.0,1.0555463279420388e-08,False
-0.18766913695989057,0.06458573589823406,1.0,2.1202753332360293,1.0,9.088775895278768e-09,False
0.20533490460425244,0.42600688890833804,1.0,2.4429321856833726,1.0,7.0563490658563485e-09,False
-0.426564196887353,-0.6538466529264886,1.0,1.620479939749721,1.0,1.6363224277276746e-08,False
-0.2785314862189089,0.1577522200508795,1.0,2.083420038987019,1.0,9.396289150575624e-09,False
-0.1413186539152752,0.5613003840572306,1.0,2.2598826011142963,1.0,8.076874424434902e-09,False
-0.20590827805822137,0.13731960456979939,1.0,2.1342578389401936,1.0,8.976018506038862e-09,False
-0.897071976213812,0.4623815319100791,1.0,1.2810932246877427,1.0,3.579087560554089e-08,False
0.5331425015888889,-0.6265320946230699,1.0,1.855039429087004,1.0,1.1905680529782792e-08,False
0.962196931125811,0.399396399661507,1.0,2.0907807027731,1.0,9.332746277173686e-09,False
-0.6233199469198578,0.12468127365753355,1.0,1.7341322352595407,1.0,1.3851364453472637e-08,False
-1.0905050882866156,-0.9576085640229426,1.0,0.9999999744901664,1.0,2.0595407775220855,True
0.13512137635079335,-0.08854677181188988,1.0,2.210953137537957,1.0,8.41057599375296e-09,False
-0.5759870936021061,-0.06510572395383879,1.0,1.765941148397616,1.0,1.3278173738034637e-08,False
0.18861243384881884,-0.05844724310408855,1.0,2.245837151505773,1.0,8.175501468547225e-09,False
1.5426640926208672,0.6434626614464091,1.0,0.9999999849498773,1.0,1.0685153160663798,True
1.4925792872939925,-0.2265346272131488,1.0,1.2812929494301037,1.0,3.6304415889651247e-08,False
0.1292280325355672,-0.2509564891883566,1.0,2.1092795666120923,1.0,9.180975083415133e-09,False
0.5793354844715023,-0.7409684296563991,1.0,1.7092208967215694,1.0,1.4344374743450058e-08,False
