Característica_1,Característica_2,Etiqueta_Real,Valor_Decisión,Multiplicador_Alpha,Es_Vector_Soporte,Predicción_SVM,Clasificación_Correcta
0.8375745487989336,1.9074818613137168,1.0,1.9114303653588052,0.0,False,1.0,True
0.5905849069017456,1.1439387932768579,1.0,1.1749389349882644,2.2813753964485552e-08,False,1.0,True
-1.5501721010310225,0.45128159806988205,1.0,-0.778821858003899,1.0,True,-1.0,False
-0.3432302702928711,-0.718813060423628,1.0,-0.8440100958492831,1.0,True,-1.0,False
-0.37815236692875076,0.16587655929918793,1.0,-0.20604525424275957,1.0,True,-1.0,False
1.415902542356013,-0.826392717739564,1.0,0.25551972846278315,1.0,True,1.0,True
0.5306314925944174,0.01583056666642152,1.0,0.2913569660203809,1.0,True,1.0,True
0.17232690563803915,1.5027578253046041,1.0,1.1626394005667908,2.789192161486806e-08,False,1.0,True
1.038115437003926,1.8373981074427437,1.0,1.9935509206015125,0.0,False,1.0,True
0.34549432075009956,-0.19594261167070304,1.0,0.008853885238246317,1.0,True,1.0,True
0.2761411831195005,0.7424967912712216,1.0,0.6639068121492793,1.0,True,1.0,True
0.676573358453711,-0.5843880722333665,1.0,-0.0594712935607061,1.0,True,-1.0,False
0.5904897816278742,0.7282283301389052,1.0,0.8640922303342893,1.0,True,1.0,True
3.0174740375339204,2.37684461128167,1.0,3.724512643859968,0.0,False,1.0,True
-0.35324335055882006,0.2126166384508239,1.0,-0.15439465336981892,1.0,True,-1.0,False
-0.9634420018370031,-0.09070701396348646,1.0,-0.7904545809694336,1.0,True,-1.0,False
0.8156050035903405,1.7058536208882336,1.0,1.7459578905900364,0.0,False,1.0,True
-0.22908383774360852,-0.15414644006779654,1.0,-0.34530352561198513,1.0,True,-1.0,False
-1.6472890297386549,0.3373340794550923,1.0,-0.9291505518106355,1.0,True,-1.0,False
-0.5624144118595631,-0.029439427366073745,1.0,-0.4756580272953394,1.0,True,-1.0,False
-0.37686077816758823,0.405737445747443,1.0,-0.025860204208316306,1.0,True,-1.0,False
-1.2577283913566313,-0.9670452453909906,1.0,-1.642995829616757,1.0,True,-1.0,False
2.629247112028298,-0.787422581274031,1.0,1.0985165060599202,2.0466326781527112e-08,False,1.0,True
-0.5967855784546396,2.336913528321314,1.0,1.2703598687496866,1.5817299241401668e-08,False,1.0,True
3.405067169240407,-0.6715666288253417,1.0,1.7055187950367596,3.076209820485681e-09,False,1.0,True
0.13175104321196945,0.8415555509405095,1.0,0.6411114866278221,1.0,True,1.0,True
2.2286976444055924,-0.48685707842823744,1.0,1.0545451223640074,2.5003609367575554e-08,False,1.0,True
0.2547221540578902,1.277337576061744,1.0,1.0493838696885316,8.732479294988755e-08,False,1.0,True
0.9347660744666186,0.12384392876990075,1.0,0.6431844548048938,1.0,True,1.0,True
0.36617703548395886,-0.8748958083699818,1.0,-0.4848547237370348,1.0,True,-1.0,False
0.26182625602533477,0.23361250999104488,1.0,0.2738657907421441,1.0,True,1.0,True
0.732169889626256,-0.05532721881901603,1.0,0.3733436699722368,1.0,True,1.0,True
0.971538522545139,1.5127158178198286,1.0,1.7061630671377406,0.0,False,1.0,True
0.6554293276684661,0.8517564083992035,1.0,1.0,0.21609747717445546,True,1.0,True
0.5531553475778673,0.5000843930914142,1.0,0.6684906121859803,1.0,True,1.0,True
-0.22155803354284742,0.816494261673308,1.0,0.38539023181724175,1.0,True,1.0,True
0.40271340158651053,2.593168308930595,1.0,2.132358421605125,0.0,False,1.0,True
2.0733549024752422,0.8858465525565008,1.0,1.9765732615780658,0.0,False,1.0,True
-0.26305720969476754,-0.6124114719834179,1.0,-0.7106879664331043,1.0,True,-1.0,False
1.691142953088865,0.7627492251471385,1.0,1.628173905093692,0.0,False,1.0,True
0.9801434033916108,-1.2445859869741926,1.0,-0.34940907026658186,1.0,True,-1.0,False
1.4274384815581809,0.954420338214363,1.0,1.5945838028293486,0.0,False,1.0,True
-0.610430684414478,0.028475192550051043,1.0,-0.46456876147368364,1.0,True,-1.0,False
0.7637172043565196,0.5524667983562437,1.0,0.8488878711240367,1.0,True,1.0,True
0.207828814196445,0.39651173193403916,1.0,0.3594290497212099,1.0,True,1.0,True
0.24802262179311463,0.6525625121024685,1.0,0.5778116263476379,1.0,True,1.0,True
1.971491972993157,-2.0666584409312976,1.0,-0.29902910637389934,1.0,True,-1.0,False
0.26314973549031573,0.6765124213724469,1.0,0.605863110913548,1.0,True,1.0,True
0.7959939896870996,0.12808541867871015,1.0,0.5532726164321801,1.0,True,1.0,True
-1.2567217824785826,0.8279954837141097,1.0,-0.3003578764270206,1.0,True,-1.0,False
