Característica_1,Característica_2,Etiqueta_Real,Predicción_SVM,Clasificación_Correcta,Margen_Modelo_Clase_0,Margen_Modelo_Clase_1,Margen_Modelo_Clase_2,Margen_Modelo_Clase_3,Margen_Modelo_Clase_4
1.4961847113204083,2.9594526891910005,1,4,False,-3.853101848988176,-1.5726866315419434,-1.5105322065423743,-9.209583148393063,-1.0000000000000249
-2.111681505368473,10.184940280745153,0,0,True,3.3495232730756648,-8.722020650891462,-2.9433871689391915,-2.8852876534747596,-0.9999957635604346
1.315062526531122,5.180974072346139,4,4,True,-1.3191541988647755,-3.0114058440575944,-2.0445809050548416,-8.28624415248513,-0.9999991052085626
4.9489393050954185,1.8838345850213314,1,1,True,-3.921773531858557,1.8771505148458822,-1.5909802149759713,-13.35876362816829,-1.0000019115002772
-8.630510645614592,7.785903771173308,3,3,True,-1.697937610314253,-12.661971532297148,-1.690196976753076,3.5045619023678523,-0.9999937802271894
-7.1477825335422915,-6.023309000365436,2,2,True,-17.326400107200705,-3.4267684690049247,1.5935540374378738,-2.627608673409555,-0.9999994991103875
-1.271998196057609,10.131822271137759,0,0,True,3.576454372260267,-8.00414792795854,-3.014778124008152,-3.8263903433819495,-0.9999961519233267
-3.065298854427705,8.455410423914014,0,0,True,1.0000000000000018,-8.497535164514133,-2.417330224791015,-2.3998687527012255,-0.9999959793199125
0.9099836689704761,4.0900211286467485,4,4,True,-2.7335727181515113,-2.7090775988084648,-1.7325460817709344,-8.196172208454213,-0.999999327602513
-8.15325914380421,8.686201683715423,3,3,True,-0.4814962239163689,-12.794493810537203,-1.9621039826148368,3.272946764603242,-0.9999936595026924
4.568887671279335,5.400409868582285,4,0,False,0.057231848809983,-0.476653305293565,-2.4269527971609,-11.794464260196895,-1.000000454077636
4.581940284451695,1.8189461964939069,4,1,False,-4.123925612690712,1.614572837853549,-1.5378736439754261,-12.97615390273821,-1.000001774090645
6.011266213646126,2.875489323164861,1,1,True,-2.3971868896416852,2.170256436836891,-1.944544997171887,-14.204281315329627,-1.0000020142725106
-10.278683445102942,6.922121432489565,3,3,True,-3.2747219071287965,-13.508690866864608,-1.3093997686666596,5.036284597674777,-0.9999933731698949
-5.7235758360580835,-6.384772480952149,2,2,True,-17.258645092747273,-2.051523824716713,1.5399316342739269,-4.312284156850056,-1.000000257404949
4.228621416395978,1.0104369608747894,1,1,True,-5.19043745272649,1.7951728513241347,-1.3012723977647243,-12.85096774596887,-1.0000019155750337
-7.693525640444168,8.10519241706566,3,3,True,-1.0022853315324936,-12.080826896584165,-1.8639756129206138,2.5777922715102495,-0.9999940746733174
2.9414339457676046,1.468395296622301,1,1,True,-5.098258553471376,0.47597926530066004,-1.2854442186109947,-11.285584730838183,-1.000001182062169
-5.489312496342385,-7.864928375297999,2,2,True,-18.90786963696601,-0.9999999999999175,1.884314228868206,-5.052449104077869,-1.0000009034843984
-7.982936272231834,-5.0201883072549,2,2,True,-16.44150578102559,-4.692811479419066,1.4283067546110244,-1.3818487350285116,-0.9999987641178123
-3.8903899159595134,9.465123750213127,0,0,True,1.8960625904209483,-9.75917485214117,-2.5852303123809213,-1.1630306328262519,-0.9999952463285311
1.4942468508277953,4.318340248664218,4,4,True,-2.265639438920447,-2.363678192151993,-1.8481724723298047,-8.764540170391259,-0.9999995004817528
-9.854480218318097,5.505706245875666,3,3,True,-4.784077524148971,-12.338789586394459,-1.0000000000000002,4.107929990304248,-0.9999940792986477
-9.632471514358077,8.346442917254173,3,3,True,-1.3877007583956242,-13.807388629467836,-1.7286077125599195,4.789583622125676,-0.9999931343696957
-6.311742041663017,-6.967504288464194,2,2,True,-18.14212320953531,-2.194230924226559,1.7440624294626472,-3.8551382475338354,-1.0000002128687484
-8.408982924218071,7.996464347140584,3,3,True,-1.375608377186646,-12.60304013280285,-1.7648633791848616,3.3294743842909575,-0.9999938002748578
-9.408262130029158,6.539527836410249,3,3,True,-3.4222686291478155,-12.574269584497396,-1.3019760040991515,3.9539769421023756,-0.9999938959423798
-2.120296859778996,8.552187391698741,0,0,True,1.4383626503591955,-7.780569497269442,-2.536597527459488,-3.4079830598147627,-0.9999963589421696
-6.26559484944562,8.084225742280317,3,3,True,-0.535310530833109,-10.900336932294584,-2.0026247411859477,0.9999999999999876,-0.9999947096527784
4.59822471258181,0.5707560387972936,1,1,True,-5.577078236897032,2.3529961070870407,-1.2291994533412287,-13.400900141888725,-1.0000022392889818
-7.695656857045459,-6.601405156682742,2,2,True,-18.19059251179183,-3.5392023453329085,1.7924730137602056,-2.2132795262526024,-0.9999994705732789
-2.2585613090470438,6.662681979542591,0,0,True,-0.8174880083115816,-6.79604226750987,-2.0529142410721573,-3.8717281723390577,-0.9999969915892635
-6.0607374766278,5.082804684388606,3,3,True,-3.9725561038366926,-8.98913803597015,-1.2770750506614927,-0.20364934850103822,-0.9999959010684467
-8.232343021859462,8.362429148502848,3,3,True,-0.8871084180861182,-12.671112769622177,-1.8736427337570196,3.2544227463748125,-0.9999937435751818
3.4512352460712754,1.2936124084174057,1,1,True,-5.127058836373878,0.9946254961252152,-1.293352774658787,-11.903418034843112,-1.0000014701558158
-8.808607072624742,-6.658548963037181,2,2,True,-18.64044194145042,-4.416604270830594,1.9188075527681039,-1.007476690885821,-0.9999990026275896
-9.216650850204426,8.234285980090624,3,3,True,-1.3756573374658654,-13.402016559226896,-1.7426174245850057,4.295556539501693,-0.9999933581962281
-8.220270533068753,11.946800704284367,3,3,True,3.3060952732922573,-14.743471208887424,-2.765976134106431,4.409418434249542,-0.9999924335324764
1.7192184531923833,2.66411173756309,4,4,True,-4.121500448073505,-1.2186343153471393,-1.4595772412652672,-9.551219294053826,-1.0000002063583615
-3.2299640509553162,8.664253628446389,0,0,True,1.187398669946191,-8.753582936936567,-2.4526613636618215,-2.1506403666748106,-0.9999958303444387
3.7974151235752784,1.5799751080234101,1,1,True,-4.673235860513191,1.1115102536172157,-1.3994229814197006,-12.190936727446019,-1.000001517145817
-11.268498860625138,7.547268093222017,3,3,True,-2.8847980360377683,-14.681702598162499,-1.3650963304749335,6.329002268694788,-0.9999927089388319
-2.0968556755705965,6.898637941763041,0,0,True,-0.4860693570241592,-6.800809045203387,-2.1278672590652565,-3.9727242828916394,-0.999996976038009
5.073553562838198,3.818813563699895,1,1,True,-1.6174762493280843,0.8550383779339696,-2.084593532788235,-12.865179568639027,-1.0000012561694014
2.1585210491656732,4.956008365346165,4,4,True,-1.2917618006824325,-2.1906144022537832,-2.0736288387988306,-9.287511629002339,-0.9999995582921279
4.169349052469512,0.2169517461821897,1,1,True,-6.13818308337593,2.207629214942881,-1.0980310049386797,-13.044384176867597,-1.0000021807197808
-3.598826513678203,7.319521686595972,0,0,True,-0.5111456035072255,-8.274197524376142,-2.081182825664038,-2.1831282376235626,-0.999996161776572
-7.947044506701898,-7.859081935234473,2,2,True,-19.746962000436106,-3.014273086000736,2.1304732143891223,-2.3466345391891936,-0.9999998216654546
4.596887589296159,3.8507420709175393,1,1,True,-1.7442247944528253,0.4464900179032163,-2.044508019820146,-12.330362020477036,-1.0000010350550212
4.140845323201492,4.647429609074056,4,1,False,-0.970102401692011,-0.3894487769736552,-2.19662844208984,-11.568971080532489,-1.0000005423590288
4.446335982228891,2.458030712118178,1,1,True,-3.4237022615930695,1.1323660990818456,-1.6830956934952646,-12.618665941103675,-1.0000014799971808
5.344107348788426,4.601716434912706,1,1,True,-0.6093773770411905,0.6215965760351689,-2.306490287645439,-12.907656585461671,-1.0000010877233407
-5.893154999157882,-4.60395801409121,2,2,True,-15.235777823529732,-3.224782912799762,1.1142849413961864,-3.5452868374454933,-0.9999995294091946
-2.2188428971735092,6.718349834608964,0,0,True,-0.7387584352762486,-6.795883916617648,-2.070755492561125,-3.897280766688735,-0.999996988609194
-3.072566886174693,9.66535818050148,0,0,True,2.411562147358323,-9.206365557511157,-2.7174052898752477,-1.9975066240817094,-0.9999955321160741
-6.606675269626315,-5.311538288137033,2,2,True,-16.30831164361829,-3.397525620499164,1.362083757381938,-2.990923530480776,-0.999999475620811
4.004166591707655,2.5890906036767594,1,1,True,-3.422722784330304,0.6944548058793865,-1.6711308881852098,-12.089489768381277,-1.0000012376590206
-7.174092930354715,-7.784592990504934,2,2,True,-19.39386523671621,-2.4251287254638108,2.034080775774706,-3.1727295992195597,-1.0000001338854432
-8.154391647622596,-6.311798676513729,2,2,True,-18.010021560548516,-4.082770191680593,1.7666902009270435,-1.6142025766226755,-0.9999991627762839
-3.061964148204495,10.282832799661021,0,0,True,3.136852952479355,-9.556394411448895,-2.871984983949187,-1.8079138806440085,-0.9999953101811272
