Característica_1,Característica_2,Etiqueta_Real,Predicción_SVM,Clasificación_Correcta,Margen_Modelo_Clase_0,Margen_Modelo_Clase_1,Margen_Modelo_Clase_2,Margen_Modelo_Clase_3,Margen_Modelo_Clase_4
1.888810942384386,3.015070911518246,0,0,True,1.0826961405314903,-1.0195736093711116,-1.028894066726222,-1.0215169182177355,-1.005839071217247
0.15459549843540338,3.353810018080493,0,0,True,0.9999999999999998,-1.0166841109152358,-1.0131346099515455,-1.0097130104164378,-1.0922041192499492
1.1081120824455228,3.12551641154608,0,0,True,1.170804517019085,-1.0171049004433768,-1.0220018239593835,-1.0167217108220978,-1.121557541897122
2.5156922259626446,3.3931470644112243,0,0,True,1.0000864153029778,-1.0,-1.0,-0.9999999999999999,-1.0091584931989948
1.2184759132391203,2.8232088300285456,0,0,True,1.0000401509504615,-0.9999992705032187,-0.9999957775775685,-0.9998758655131125,-1.0131143946291963
2.1359363686904738,4.034877943660345,0,0,True,1.0705128536055688,-1.0145394997148625,-1.0210054709978573,-1.0158015104623785,-1.0214231095628308
2.2362781169174326,3.961558766555152,0,0,True,1.0891634784152466,-1.0172656509791005,-1.025240604863868,-1.0190126011846632,-1.0266199166449472
0.14637986306375195,3.6972038037377133,0,0,True,0.8963494077576029,-1.0077923339956476,-1.0108352892084906,-1.007990525706652,-1.0000000000000002
1.807520735042217,4.060475927709209,0,0,True,0.9999913756702978,-1.0044740182744127,-1.0055005099026428,-1.0040697906455158,-0.9999337061449363
3.87422105179602,3.3998825760411107,0,0,True,0.7637014026427946,-0.9999663916527175,-0.9999149199831592,-0.9998707916482907,-0.9999585219437144
3.4680165724167558,4.140957524049534,0,0,True,1.0000008567874643,-0.9999667693572412,-1.0000382786871778,-0.999793569334087,-0.9998759885728882
1.3267953528297198,3.663380941646664,0,0,True,1.0529519537140277,-1.0030864443547205,-1.004864134799325,-1.0035235648247016,-1.0645762512203647
1.383444290739217,4.084091681280494,0,0,True,1.0012139709353238,-0.9999836212190437,-1.000066818710414,-0.9998338524555708,-1.0201200109940454
2.014021702596738,3.3343631489483294,0,0,True,1.0968437961740263,-1.0204260027336833,-1.0302238029366828,-1.0225408250855628,-1.0221587469543942
1.2324154394606932,3.324536064655781,0,0,True,1.1500121221316555,-1.0178254706281562,-1.0250522702371287,-1.0189118348434894,-1.0967837638677587
2.6867047174375416,4.566155426841045,0,0,True,1.000020943670053,-1.0001085451338585,-1.0000684199105194,-0.9998307606795018,-1.0035547890800083
1.1577837124078698,4.323935365439741,0,0,True,1.0554195163473887,-1.0082836286361543,-1.0136369723793974,-1.0099653294561417,-1.0426482017898455
1.7358186724417737,3.7173641266222455,0,0,True,1.0157683256321484,-1.0081283739304725,-1.0111153312170384,-1.0082588507657566,-1.0097719542117753
3.0430137618485595,4.431162346607578,0,0,True,1.0073135226751126,-0.9999354402080658,-0.9999898827915716,-0.9998331258633795,-0.9998772884615625
-0.08792095507395907,3.084709125875489,0,0,True,0.541215447627307,-0.9999546842146527,-0.9999061319518998,-0.9998194238157658,-0.8259212260161216
0.9978980120232681,4.7698539599139576,0,0,True,0.9362822461577247,-1.000002304020932,-0.9999720760789194,-0.9997741347185997,-0.9999942800658181
2.218896725123311,4.5442965287706985,0,0,True,1.0000326000887265,-1.0000177419464367,-1.000048407343482,-0.9999051560861911,-1.0000281431238125
-0.24346922591629977,4.703914335902103,0,0,True,0.33674622882875216,-0.9999622605479892,-0.9999548102394196,-0.9998465062499071,-0.9999678084533813
1.0946471041032242,4.48663742236847,0,0,True,1.0482588868892042,-1.0116609862225951,-1.0184922268178278,-1.0136282331750794,-1.0329099589728121
2.9063386571516414,4.355417230776366,0,0,True,1.095253956906775,-1.0169515755003111,-1.0256730729583348,-1.0191541621773785,-1.0212957882240807
1.415804732459303,4.244853683613818,0,0,True,0.9999287377537263,-1.003019988736543,-1.0043303100212664,-1.0030551814179864,-1.000054366200664
0.8320279557786416,3.5641492785165045,0,0,True,1.2648612618886133,-0.9999662560067535,-0.9999504838626154,-0.9998517699090014,-1.264349535516336
1.910540944648041,4.1639034715892445,0,0,True,1.0195639358622723,-1.0070543021910554,-1.0095679434332483,-1.0071480672358537,-1.0029300243386103
2.0889529026770464,2.9511873289077433,0,0,True,1.0000111984460842,-0.9999775579499015,-0.9999300517865292,-0.9997390810142615,-0.9998028756798403
0.9735867444753784,3.0350713549220223,0,0,True,1.1671489733407296,-1.0086053141922127,-1.0082644864842965,-1.0063411343812967,-1.1608631227506407
-1.7945416830159324,-0.7186464192705265,1,1,True,-0.9999747318542109,-0.06455450638477322,-0.422867205928066,-0.9998277838353904,-0.9999123928884981
-4.396085576298003,-2.696837157103465,1,1,True,-1.0029002619397227,1.0597353716087168,-1.0137195122172886,-1.0032495994446013,-1.0001081094643167
-3.9557002701141117,-2.691068122735138,1,1,True,-1.0190941676712812,1.1177409689543922,-1.0247231854867218,-1.0242921489068597,-1.0154690724967796
-3.814907644733181,-1.688218724037458,1,1,True,-1.0017601083406051,1.2146253533927867,-1.145774029272325,-1.0024110738679113,-1.0312477162801077
-3.293711253621165,-1.54874749865902,1,1,True,-0.9999685664000633,1.0498297174810884,-1.1379610056658205,-0.9998034757257219,-1.0400881967713134
-4.319284094075164,-1.808238289429222,1,1,True,-1.0051370832491897,1.1473547767472227,-1.0507013783129504,-1.0064781611639426,-1.0346913253703627
-3.278667028719794,-0.9103061585048476,1,1,True,-1.0001060534203057,1.0001572606766818,-1.1348233099357912,-0.999701164488449,-1.0000493253590994
-3.5698608845333935,-2.263978427123563,1,1,True,-1.0152922084488472,1.0000102676256732,-0.999904382728431,-1.0195007979045578,-1.0145001695530038
-3.5371748303179955,-1.2315135396166212,1,1,True,-1.0000314939809996,1.1052893309974048,-1.1538692969583455,-0.9997628028321546,-1.0250773422721773
-4.043774720305097,-2.1679664070174995,1,1,True,-1.0000480378379542,1.1521828855095793,-1.0649937675251184,-0.9998313889942574,-1.001666704237572
-2.667176944207253,0.14963881178482832,1,4,False,-1.0000301772992515,-0.10624834492519208,-1.061950475888965,-0.9998754024845251,0.04848553497015917
-1.0767737321236461,1.3855661332122888,1,1,True,-1.0000210618005618,0.22751755456744527,-0.9999626204014005,-0.9998337430857536,-1.0000030158099862
-4.185952509661792,-2.9224736798805404,1,1,True,-1.0122864256750925,1.0919622005763852,-1.0242497496432625,-1.0155262353166048,-1.0120181353185915
-4.544890011399085,-2.5336446263539774,1,1,True,-1.0022281954363557,1.044988210473906,-1.0149106727510553,-1.0023372812272877,-1.0028950088046746
-5.489783930014629,-3.054212418248435,1,1,True,-1.0000650735360703,0.940753282349071,-1.0000360809452933,-0.9997290862166293,-1.0001182231950523
-4.215268161325483,-3.214861277191732,1,1,True,-0.9999430156948135,1.000154302688292,-1.0087948067025272,-0.9997800718716991,-1.0000419492330637
