Característica_1,Característica_2,Etiqueta_Real,Valor_Decisión,Variable_Holgura_Xi,Invasión_de_Margen,Predicción_SVM,Clasificación_Correcta
9.19283682621324,1.948583070778618,-1,-11.689696942742355,7.184343869085633e-14,False,-1.0,True
2.3878017958022184,-3.7681717420675644,-1,-6.253764860977129,6.981455803725325e-14,False,-1.0,True
5.733896279731705,-1.0751737966209114,-1,-9.021171963372227,6.471941248409395e-14,False,-1.0,True
7.122953197708871,10.275589121812805,-1,-1.9725901061401814,7.207813740467891e-14,False,-1.0,True
3.9353020736780993,-1.9480715678001697,-1,-7.073292960970156,6.399319218015926e-14,False,-1.0,True
2.3802471503459306,3.949928895550164,-1,-0.05975570937588981,0.9402442906138355,True,-1.0,True
2.238883308052406,-2.6900312772980617,-1,-5.170901365355302,5.2871654064439484e-14,False,-1.0,True
2.1432985003775427,2.3402440069495434,-1,-1.0005195226645145,4.243631472844535e-13,False,-1.0,True
3.174924293083729,3.391812951846844,-1,-1.6764524306624926,6.32007399324821e-14,False,-1.0,True
6.351746789526086,7.727174066864841,-1,-2.87904705923087,6.250890036243443e-14,False,-1.0,True
-0.8104137708452928,-2.65927549768696,-1,-0.6583461125418333,0.34165388742744035,True,-1.0,True
2.6511004772423985,0.06656792656644966,-1,-3.5693144010330284,6.0911149186021e-14,False,-1.0,True
8.18503445814795,2.7009764926129725,-1,-9.60369152194605,6.000527257926297e-14,False,-1.0,True
0.34212591399015474,-0.9682792608579341,-1,-0.9999999999791027,3.585936405880854e-13,False,-1.0,True
4.342379194647852,4.861083312492756,-1,-2.217680644879141,4.5036646910579026e-14,False,-1.0,True
4.0756561753460305,2.9770611803676816,-1,-3.3343916341985427,6.217967871122989e-14,False,-1.0,True
0.2300550157100052,-1.5647577252734433,-1,-1.3128881677639062,1.4007731554303996e-13,False,-1.0,True
4.418010915982989,1.418670333419514,-1,-5.086675772639926,5.1839719148144635e-14,False,-1.0,True
4.948703550565112,-4.114333524964809,-1,-10.300174489739623,6.612887558937951e-14,False,-1.0,True
-1.237063356955228,-0.18821495375647507,1,1.9491323422575977,6.319743086314514e-14,False,1.0,True
-1.578161234812174,0.5728081925090146,1,3.060803656228787,7.191095525069977e-14,False,1.0,True
-3.557336373550013,1.662949903624244,1,6.847029961887007,5.1610046899243244e-14,False,1.0,True
4.733210788209759,3.3049637282937727,-1,-4.03949292117897,6.868153088945461e-14,False,-1.0,True
4.208524209049898,-5.128366513937131,-1,-10.023119140958169,5.901592781543821e-14,False,-1.0,True
4.9496320739837385,-1.5437522881334131,-1,-8.242275128496779,5.94059000269283e-14,False,-1.0,True
7.0985628549120525,2.0186103371086306,-1,-8.551272716462531,5.927445152211123e-14,False,-1.0,True
3.51026260397183,2.171625115644836,-1,-3.147478954075173,6.560685817871151e-14,False,-1.0,True
3.064053886063118,-1.876552347687516,-1,-5.7337075233628,5.742309995911428e-14,False,-1.0,True
