Característica_1,Característica_2,Etiqueta_Real,Valor_Decisión,Multiplicador_Alpha,Es_Vector_Soporte,Predicción_SVM,Clasificación_Correcta
9.19283682621324,1.948583070778618,-1,-11.689534232454552,1.924557623210519e-12,False,-1.0,True
2.3878017958022184,-3.7681717420675644,-1,-6.252559713519275,0.0,False,-1.0,True
5.733896279731705,-1.0751737966209114,-1,-9.020465879838708,0.0,False,-1.0,True
7.122953197708871,10.275589121812805,-1,-1.9732630949407395,1.8182407884566147e-11,False,-1.0,True
3.9353020736780993,-1.9480715678001697,-1,-7.072384430474271,0.0,False,-1.0,True
2.3802471503459306,3.949928895550164,-1,-0.05943403396083907,1.0,True,-1.0,True
2.238883308052406,-2.6900312772980617,-1,-5.169811205082833,0.0,False,-1.0,True
2.1432985003775427,2.3402440069495434,-1,-1.0000000000001106,0.5198590796805136,True,-1.0,True
3.174924293083729,3.391812951846844,-1,-1.6761121168572455,7.902613790338739e-12,False,-1.0,True
6.351746789526086,7.727174066864841,-1,-2.8793842534951097,1.3342113779013586e-11,False,-1.0,True
-0.8104137708452928,-2.65927549768696,-1,-0.6570857324997722,1.0,True,-1.0,True
2.6511004772423985,0.06656792656644966,-1,-3.56856342284456,2.610147231097541e-12,False,-1.0,True
8.18503445814795,2.7009764926129725,-1,-9.603557555958462,3.791706457766031e-12,False,-1.0,True
0.34212591399015474,-0.9682792608579341,-1,-0.9989989475300403,0.8253898442520858,True,-1.0,True
4.342379194647852,4.861083312492756,-1,-2.2175751157191894,9.688186294966093e-12,False,-1.0,True
4.0756561753460305,2.9770611803676816,-1,-3.334055143301829,6.678246998156613e-12,False,-1.0,True
0.2300550157100052,-1.5647577252734433,-1,-1.3118124190770009,3.858287984249304e-11,False,-1.0,True
4.418010915982989,1.418670333419514,-1,-5.086180316249343,3.8472959136234284e-12,False,-1.0,True
4.948703550565112,-4.114333524964809,-1,-10.299075613052976,0.0,False,-1.0,True
-1.237063356955228,-0.18821495375647507,1,1.950134037773218,5.43067129606412e-12,False,1.0,True
-1.578161234812174,0.5728081925090146,1,3.0617376318315763,5.189694996509192e-13,False,1.0,True
-3.557336373550013,1.662949903624244,1,6.847951859749876,0.0,False,1.0,True
4.733210788209759,3.3049637282937727,-1,-4.039231448738679,6.836214694782035e-12,False,-1.0,True
4.208524209049898,-5.128366513937131,-1,-10.021861960111446,0.0,False,-1.0,True
4.9496320739837385,-1.5437522881334131,-1,-8.241470696206274,0.0,False,-1.0,True
7.0985628549120525,2.0186103371086306,-1,-8.550998698954166,3.2878607213276243e-12,False,-1.0,True
3.51026260397183,2.171625115644836,-1,-3.1470180071265266,5.652584152256419e-12,False,-1.0,True
3.064053886063118,-1.876552347687516,-1,-5.732757541741882,0.0,False,-1.0,True
4.007264143655831,0.5372421605295618,-1,-5.187626993032971,2.5996215781128207e-12,False,-1.0,True
1.7153097265431418,-1.5237050229684252,-1,-3.464994069882502,7.223823600417124e-12,False,-1.0,True
6.059445513505045,-0.7571774508791143,-1,-9.244916545350552,0.0,False,-1.0,True
2.9022361049997762,4.005295512374858,-1,-0.7833732774219551,1.0,True,-1.0,True
4.554782688815774,0.33753615390505487,-1,-6.153448641201389,1.9600533767091408e-12,False,-1.0,True
4.990602722476017,-1.1325889056920784,-1,-7.972441485483223,0.0,False,-1.0,True
2.9853407889708534,0.7584232425067502,-1,-3.5063542774549754,3.585130262220663e-12,False,-1.0,True
2.7663691577777527,-0.35435594247278096,-1,-4.0753705232790365,1.83848850382654e-12,False,-1.0,True
1.296198765020818,0.913196276238874,-1,-0.8962306864652796,1.0,True,-1.0,True
-3.749313395938483,-1.41347311764252,1,4.666373935076539,2.5780912727650467e-12,False,1.0,True
-0.9980689008800878,-3.351292923173814,-1,-0.9351753038149508,1.0,True,-1.0,True
0.7652641153962589,0.8862439528803258,-1,-0.13636563036889815,1.0,True,-1.0,True
-2.1509534707304176,-1.9239916158362222,-1,1.9049242102523591,1.0,True,1.0,False
-0.09333138656721524,2.260752006193166,-1,2.228300082471586,1.0,True,1.0,False
9.087999677261315,2.018673099337023,-1,-11.47908989333013,2.1403891996943478e-12,False,-1.0,True
0.9904537655030474,0.984930020381699,-1,-0.38876467537580617,1.0,True,-1.0,True
-0.2935465509280985,-0.13709909082096444,-1,0.6023666347356869,1.0,True,1.0,False
5.380940406937093,-0.13487697768516616,-1,-7.7478154146324485,6.865155442499891e-13,False,-1.0,True
-4.581936672186453,1.484220317772353,1,8.21284613384368,0.0,False,1.0,True
1.7000068868371638,2.352271793659259,-1,-0.33790975911676546,1.0,True,-1.0,True
-2.1364452772841007,0.09582960948792937,1,3.50139691132898,9.914593201204358e-13,False,1.0,True
-1.567478997208158,-1.2084332137934013,1,1.6192850296289303,3.5237264341196904e-12,False,1.0,True
-3.5429055574637482,-1.2824955784727416,1,4.467483459217427,2.4827136950445295e-12,False,1.0,True
-3.1578140501813756,-1.6889585955389248,1,3.5751219219656285,3.39317379741531e-12,False,1.0,True
-3.4504885435159105,-0.49821871415012675,1,4.959646232372557,1.2151074889614696e-12,False,1.0,True
3.3025509513789872,-1.1309378049443044,-1,-5.486569432383855,2.0491430340983992e-13,False,-1.0,True
-0.6746192855718274,-2.1164097168640006,-1,-0.42213211435661635,1.0,True,-1.0,True
-2.858158440046537,0.15272313623647238,1,4.6092166935029875,4.726368798507716e-13,False,1.0,True
4.648738872436686,-2.310332570251561,-1,-8.412614436424413,0.0,False,-1.0,True
2.176862882229085,0.9721160460019883,-1,-2.145237975793991,9.626723458015056e-12,False,-1.0,True
-3.7214589928321997,-1.7876416504638903,1,4.325676910224004,3.238424499708259e-12,False,1.0,True
-4.135962943789873,2.403792485458971,1,8.292996602248675,0.0,False,1.0,True
-2.3858356631344604,2.7576581297264005,1,6.000519117213151,0.0,False,1.0,True
-2.5788832519685077,3.1386719227438515,1,6.589837691952368,0.0,False,1.0,True
4.759112153866084,3.0116805063752268,-1,-4.312266786487498,6.330887911253244e-12,False,-1.0,True
-2.314132249371503,3.2679896792372247,1,6.303745711545282,0.0,False,1.0,True
1.691607923168992,1.5406765571043688,-1,-0.975615365771074,1.0,True,-1.0,True
1.8123054050069205,0.7227401911782764,-1,-1.8084099407728025,1.6498390561961514e-11,False,-1.0,True
-2.785924756666447,2.3106487123078043,1,6.231344600840222,0.0,False,1.0,True
-3.5186483396476467,-0.6583094692607147,1,4.931738138962004,1.4707705551871165e-12,False,1.0,True
4.330002649084511,9.20252568573464,1,1.2780284653342449,2.2965007078294596e-11,False,1.0,True
-3.261279472772398,-0.9378381203565245,1,4.329035722241538,2.0721145723310763e-12,False,1.0,True
2.7045961726303522,-4.437141769618717,-1,-7.254660079642396,0.0,False,-1.0,True
-0.3078557704769263,7.387812177121236,1,6.650694122046298,0.0,False,1.0,True
5.503705315293614,0.9383254150997191,-1,-7.0688978666475055,2.422614705956675e-12,False,-1.0,True
-0.36170919269359275,0.1197390863470649,-1,0.9084124221696875,1.0,True,1.0,False
-2.6299766385631766,-0.6973093686124092,1,3.592513715475851,2.0393874511349027e-12,False,1.0,True
