Característica_1,Característica_2,Etiqueta_Real,Valor_Decisión,Multiplicador_Alpha,Es_Vector_Soporte,Predicción_SVM,Clasificación_Correcta
0.35938512991879507,1.1039068121268492,1.0,0.3281754925554756,1.0,True,1.0,True
0.6576134349289668,0.030441931264556958,1.0,0.17855609096194325,1.0,True,1.0,True
0.29612230809681334,-1.2533913801437921,1.0,0.38651502736134113,1.0,True,1.0,True
-0.5333273223889818,-0.899881572814011,1.0,0.8297302966739084,1.0,True,1.0,True
-0.039270980754324704,-0.13569774867212805,1.0,0.5557013500582599,1.0,True,1.0,True
0.2808019193905701,-1.4362409168890673,1.0,0.3966502531072893,1.0,True,1.0,True
-1.1038807517434353,0.2914583834937086,1.0,1.1248476216091856,0.0,False,1.0,True
-1.0708157048213842,-0.49358097955309993,1.0,1.11511275759458,0.0,False,1.0,True
0.12268281751511535,0.14791351446211218,1.0,0.4655327785081561,1.0,True,1.0,True
0.5080761494225151,0.4452701267316804,1.0,0.2548481984999984,1.0,True,1.0,True
-0.2728271944826302,-0.4846859449107281,1.0,0.6851173643035067,1.0,True,1.0,True
-1.3672858973024886,0.2510762838017841,1.0,1.2671685842722786,9.70708795047308e-10,False,1.0,True
-0.8857952950202911,-0.3848790124792659,1.0,1.0143173056376111,9.282671873867655e-10,False,1.0,True
0.11613424085924376,-1.2286660859290002,1.0,0.48322635573216055,1.0,True,1.0,True
-0.44073492032086203,-0.4981355953789613,1.0,0.7757134348708707,1.0,True,1.0,True
-0.3217246227788592,-0.11259440316531728,1.0,0.7076310987188036,1.0,True,1.0,True
-0.7749757621310028,-0.3023775976913944,1.0,0.953766034063423,1.0,True,1.0,True
-0.031831140499030464,0.09027858767187967,1.0,0.5493678523401356,1.0,True,1.0,True
1.218245865343082,0.23888713756828506,1.0,-0.12562088016099593,1.0,True,-1.0,False
-0.8735791729398463,0.36689130968417905,1.0,1.000000000000002,0.5729969132070737,True,1.0,True
0.2509526952388975,1.1090946954632723,1.0,0.38653838922798855,1.0,True,1.0,True
-0.44635083600687725,0.28908549059475075,1.0,0.7706380567807665,1.0,True,1.0,True
0.8808328699544445,-1.1593991668002848,1.0,0.07054411225013468,1.0,True,1.0,True
0.13495954520558665,1.3328664337432674,1.0,0.44672517548501944,1.0,True,1.0,True
1.0901058016764338,0.418212021962703,1.0,-0.05843275525029268,1.0,True,-1.0,False
-0.057199067765663816,0.28630015103711887,1.0,0.5610172758057483,1.0,True,1.0,True
-0.18936888147081146,0.6739833389635287,1.0,0.6282322634306274,1.0,True,1.0,True
-0.03453626546502687,-0.05589703602427931,1.0,0.552329410236247,1.0,True,1.0,True
-0.21673331612965754,-0.08116942925129637,1.0,0.6507452930350264,1.0,True,1.0,True
0.21657641579884035,-1.001421674072594,1.0,0.4267762521962999,1.0,True,1.0,True
-0.5728142789630278,-0.9591104247056754,1.0,0.8516127704090712,1.0,True,1.0,True
-1.207375307408615,0.8052414559363638,1.0,1.1753166358824336,2.0811195707109794e-09,False,1.0,True
0.19133680073617776,-0.4497278040072883,1.0,0.434696518746301,1.0,True,1.0,True
0.27691823917405967,0.48177502514397896,1.0,0.37900526389951605,1.0,True,1.0,True
0.6971741848950083,0.1001705580371081,1.0,0.15652581470216775,1.0,True,1.0,True
0.23991813340330131,0.15235790123613532,1.0,0.4023283464666163,1.0,True,1.0,True
-0.03367557623325435,-0.1919506448277447,1.0,0.5532657812060082,1.0,True,1.0,True
-0.6931846209195838,0.16929036948604145,1.0,0.9048486537638503,1.0,True,1.0,True
0.18007397207164305,0.28882699515005006,1.0,0.433164125268245,1.0,True,1.0,True
-1.0046993439485783,-0.0065954592346711425,1.0,1.0744822960084663,0.0,False,1.0,True
0.37768008003763087,0.5360380653775724,1.0,0.32416300276905363,1.0,True,1.0,True
-0.4133256200681386,-1.1786458894524219,1.0,0.7679498641999578,1.0,True,1.0,True
-0.9908578363223473,0.348620105033534,1.0,1.0633700691080021,4.3411170219482283e-10,False,1.0,True
-0.3436092514419234,0.31854630633895054,1.0,0.7149844658545101,1.0,True,1.0,True
-0.39703617450042444,1.1835704982929502,1.0,0.7348658924672178,1.0,True,1.0,True
-0.8247849010824616,-0.8814378179515471,1.0,0.9865587250497676,1.0,True,1.0,True
-0.37555827207868736,0.4435874730635847,1.0,0.7309097714389783,1.0,True,1.0,True
0.36854715601044824,0.22632379174013506,1.0,0.3322703246287524,1.0,True,1.0,True
