Dim_Táctica,Dim_Acción,Etiqueta_Real,Valor_Decisión,Predicción,Multiplicador_Lagrange_Alpha,Es_Vector_Soporte
-0.9469022300962032,0.7706609715084886,1.0,1.6890025680966518,1.0,7.520967574062463e-08,False
0.9854335033180184,0.08066761564023027,1.0,2.598154232016878,1.0,3.2002415172454195e-08,False
-0.6320794633762321,-0.16001654736273194,1.0,2.7827852037047185,1.0,2.831881024597336e-08,False
-0.7961156426679096,-0.1707878872296239,1.0,2.636479129441262,1.0,3.231470107393313e-08,False
0.5854270023579096,1.1936913261539055,1.0,1.8081143629016294,1.0,5.287479095030697e-08,False
0.35369858455081765,0.5612947704973427,1.0,2.7654697859787007,1.0,2.9068268962539335e-08,False
0.5817157134460984,0.2594800964502748,1.0,2.8827700201693336,1.0,2.6820089397831308e-08,False
0.6193306553297042,-1.0473412608011246,1.0,1.883904752268814,1.0,5.984251944219637e-08,False
0.24273197861235718,-0.09004042849560141,1.0,3.0449361315519323,1.0,2.4476576321761448e-08,False
-0.6627078532117262,-0.7792812750810152,1.0,2.4249154285646553,1.0,3.453772157623126e-08,False
1.1837138207166846,0.3808923231258043,1.0,2.3234390449949096,1.0,3.794436277639716e-08,False
0.4757471293713826,-0.32352134608497507,1.0,2.87182268815591,1.0,2.677320598399531e-08,False
0.8506075015253144,-1.037926281245631,1.0,1.661327953002906,1.0,4.2577596109616456e-09,False
0.32154687919597774,1.0136569414754741,1.0,2.1728558472638344,1.0,4.215130810572657e-08,False
-0.22182280483045946,0.10534048726001574,1.0,2.9867431335473724,1.0,2.529326870559277e-08,False
-0.4632699495520316,0.8375417048600224,1.0,2.1304836105224854,1.0,4.397297391478747e-08,False
-0.23660368890035652,0.07915962142914346,1.0,2.988676840037815,1.0,2.5262355256792906e-08,False
0.21332349756928137,-0.4723863510989153,1.0,2.8779268727510705,1.0,2.6617757706353734e-08,False
-0.18766913695989057,0.06458573589823406,1.0,3.0103018028590336,1.0,2.494132898044231e-08,False
0.20533490460425244,0.42600688890833804,1.0,2.8933224608964645,1.0,2.6686556477035605e-08,False
-0.426564196887353,-0.6538466529264886,1.0,2.677608604488233,1.0,3.040841082920805e-08,False
-0.2785314862189089,0.1577522200508795,1.0,2.943375626489162,1.0,2.5942761533307074e-08,False
-0.1413186539152752,0.5613003840572306,1.0,2.7050215089064684,1.0,3.000782247767243e-08,False
-0.20590827805822137,0.13731960456979939,1.0,2.9819429996827944,1.0,2.536720137998151e-08,False
-0.897071976213812,0.4623815319100791,1.0,2.1754940299837284,1.0,4.363036089157094e-08,False
0.5331425015888889,-0.6265320946230699,1.0,2.5771955970101277,1.0,3.225415916846035e-08,False
0.962196931125811,0.399396399661507,1.0,2.548971058932407,1.0,3.208989088771719e-08,False
-0.6233199469198578,0.12468127365753355,1.0,2.7288995651554506,1.0,2.942776014622871e-08,False
-1.0905050882866156,-0.9576085640229426,1.0,1.8360861406123168,1.0,6.630130503768737e-08,False
0.13512137635079335,-0.08854677181188988,1.0,3.060916353772941,1.0,2.4231204359253827e-08,False
-0.5759870936021061,-0.06510572395383879,1.0,2.8217083159026286,1.0,2.7718599444245877e-08,False
0.18861243384881884,-0.05844724310408855,1.0,3.0576315351802412,1.0,2.428843500185365e-08,False
1.5426640926208672,0.6434626614464091,1.0,1.6812676532755328,1.0,7.273374562531949e-08,False
1.4925792872939925,-0.2265346272131488,1.0,1.7876901604753803,1.0,6.344219591338264e-08,False
0.1292280325355672,-0.2509564891883566,1.0,3.02215407212869,1.0,2.4753098485639456e-08,False
